ProductID,Current_Hotness,Peak_Hotness,Avg_Hotness,Current_Trend,Current_Views,Peak_CheckIn_Views,Latest_Snapshot,ProductName,Active_View_Intervals,Modification_Count,Last_Modified_At,Peak_CheckIn_Date,Demand_Score
21308,0.3710309092563385,0.4757723408551738,0.3710309092563385,0.5148712448743824,119.0,56.0,2026-08-17 22:34:52,Suntara Wellness Resort and Hotel,26,1,2026-08-17 20:34:23,2026-08-29,26.81
21312,0.4065318870222727,0.4251409403894819,0.4065318870222727,0.5092374379544994,1041.0,463.0,2026-08-17 19:33:58,The Impress Nan Hotel,52,3,2026-08-17 19:23:15,2026-08-19,29.84
21316,0.37688327323168247,0.42854381585620976,0.37688327323168247,0.5060427686434535,304.0,170.0,2026-08-17 18:07:58,De Hug Hotel And Residence,27,4,2026-08-17 17:53:13,2026-08-17,26.94
21320,0.4501179712438726,0.4501179712438726,0.4501179712438726,0.5184688346754965,193.0,193.0,2026-08-17 13:07:27,Meesuk Chiangrai Hotel,8,1,2026-08-17 11:20:43,2026-08-19,28.9
21347,0.404448048895874,0.4163544134502601,0.404448048895874,0.5291435604761696,105.0,15.0,2026-08-17 00:31:03,Baron Residence Bangkok,21,6,2026-08-17 00:31:03,2026-08-23,28.11
21351,0.2799487675086177,0.2799487675086177,0.2799487675086177,0.506675611708559,2.0,2.0,2026-08-17 14:53:50,Phufah Resort Nong Bua Lam Phu,2,0,,2026-08-17,21.46
21359,0.329864774339306,0.329864774339306,0.329864774339306,0.5257320279444201,12.0,12.0,2026-08-17 20:03:57,PS Hotel Saraburi,8,0,,2026-08-17,24.22
21378,0.37879970334112306,0.41543743248856924,0.37879970334112306,0.5097526429133519,2894.0,489.0,2026-08-17 23:49:11,Hug Nimman Hotel Chiang Mai,97,3,2026-08-17 12:22:25,2026-09-09,31.75
21380,0.25771576763971576,0.25771576763971576,0.25771576763971576,0.5064706914276301,9.0,9.0,2026-08-17 20:03:57,Royal Hills Golf Resort and Spa,6,0,,2026-09-09,20.82
21389,0.3500301874276454,0.4099621435808249,0.3500301874276454,0.5093093680296212,315.0,131.0,2026-08-17 23:49:11,42C The Chic Hotel,43,1,2026-08-17 17:53:13,2026-08-21,26.96
21395,0.3590661294514783,0.36074794387722886,0.3590661294514783,0.5097716813763542,64.0,35.0,2026-08-17 23:49:11,Laplaya Boutique Resort,10,0,,2026-08-24,25.2
21400,0.39779316084680777,0.4202684157639146,0.39779316084680777,0.5099365427761039,1255.0,414.0,2026-08-17 14:06:34,Calypzo Bangkok,50,3,2026-08-17 04:58:33,2026-08-17,29.39
21408,0.2870525879899014,0.28822717232242184,0.2870525879899014,0.5084027265539023,19.0,16.0,2026-08-17 17:53:13,Punn Punn Place,12,0,,2026-09-07,22.42
21414,0.40795639359949537,0.40795639359949537,0.40795639359949537,0.5114042500708962,723.0,723.0,2026-08-17 18:20:09,The One Boutique Hotel,5,0,,2026-08-20,26.92
21418,0.4591873277125379,0.5062256514466265,0.4591873277125379,0.5041481551489922,9334.0,1521.0,2026-08-17 23:49:11,Metro point Bangkok,151,24,2026-08-17 23:33:38,2026-08-20,38.75
21421,0.40037720195322074,0.4136269955995185,0.40037720195322074,0.5005685821921654,91.0,48.0,2026-08-17 19:48:55,Siam Tara Palace Hotel,10,5,2026-08-17 19:48:55,2026-08-17,26.67
21430,0.4039823027939202,0.41063636032449563,0.4039823027939202,0.5102547435607753,416.0,213.0,2026-08-17 11:37:14,Avana Laemchabang Boutique Hotel,20,2,2026-08-17 01:59:55,2026-08-17,27.67
21435,0.446416806032637,0.44740760130556895,0.446416806032637,0.5060566363139491,1444.0,514.0,2026-08-17 19:23:15,Dara Hotel Phuket,18,0,,2026-08-23,29.23
21436,0.4490152729989289,0.4490152729989289,0.4490152729989289,0.5155457920568284,46.0,46.0,2026-08-17 23:49:11,Chour Palace Hotel,6,1,2026-08-17 22:34:52,2026-08-18,28.66
21438,0.2889096113356693,0.2889096113356693,0.2889096113356693,0.506675611708559,4.0,4.0,2026-08-17 14:53:50,Pin Hotel Lampang,2,0,,2026-09-07,21.82
21441,0.40929935811065543,0.4247664378682593,0.40929935811065543,0.5121896698175464,1311.0,470.0,2026-08-17 23:33:38,Royal Princess City Lamphun,33,3,2026-08-17 21:03:00,2026-08-17,28.82
21442,0.3842703327039735,0.41432379565919636,0.3842703327039735,0.5136327449174506,397.0,247.0,2026-08-17 23:49:11,Maihom Resort Dechatiwong Bridge,95,12,2026-08-17 23:33:38,2026-08-17,31.74
21443,0.3875926138998823,0.38978797075906196,0.3875926138998823,0.5238067904836528,453.0,246.0,2026-08-17 18:20:09,Trendy Hotel Nakhonpathom,24,0,,2026-08-18,27.55
21569,0.3650258345072137,0.3868208074027299,0.3650258345072137,0.524411989072935,24.0,16.0,2026-08-17 14:53:50,Hansa JB Hotel Hat Yai,12,0,,2026-08-17,25.86
21582,0.37395249132478475,0.399120073210816,0.37395249132478475,0.5084538325930233,1272.0,814.0,2026-08-17 14:53:50,Alexander Hotel,35,1,2026-08-17 02:29:52,2026-08-19,27.45
21690,0.38305846052824055,0.38305846052824055,0.38305846052824055,0.5050285292774073,55.0,55.0,2026-08-17 14:53:50,Thipurai City Hotel,2,0,,2026-08-19,25.55
21697,0.4094672345763921,0.4477369317292712,0.4094672345763921,0.5107071751990527,902.0,248.0,2026-08-17 18:20:09,Dhevaraj Hotel,52,1,2026-08-17 13:52:19,2026-08-26,29.98
21699,0.3691940511336956,0.38882100332614394,0.3691940511336956,0.5092162028288072,219.0,155.0,2026-08-17 18:36:16,New Travel Lodge,15,0,,2026-08-18,25.93
21797,0.39522112582026253,0.4035577398395219,0.39522112582026253,0.5082543481826534,560.0,250.0,2026-08-17 23:49:11,Golden City Rayong Hotel,43,4,2026-08-17 20:03:57,2026-09-12,28.76
21854,0.30288355817778917,0.3100270217214934,0.30288355817778917,0.5083750974624245,100.0,71.0,2026-08-17 22:34:52,P.P. Blue Sky Resort,22,0,,2026-09-07,23.7
21884,0.4188334254107925,0.4188334254107925,0.4188334254107925,0.510814390846361,76.0,76.0,2026-08-17 14:53:50,Napalai Hotel Udonthani,7,1,2026-08-17 13:22:31,2026-08-20,27.42
21903,0.3632961544413379,0.3632961544413379,0.3632961544413379,0.5084757745529837,12.0,12.0,2026-08-17 23:49:11,Monsane River Kwai Resort,1,0,,2026-08-22,24.77
21937,0.39740002210037034,0.44736265974247086,0.39740002210037034,0.5130014881777912,1093.0,217.0,2026-08-17 23:49:11,Khonkaen Hotel,122,10,2026-08-17 23:33:38,2026-08-17,34.03
21939,0.36677137646206515,0.36886098901620284,0.36677137646206515,0.5105317490993233,554.0,301.0,2026-08-17 10:50:17,Arawana Regency Ratchada,16,0,,2026-09-03,25.94
21970,0.48658870357923084,0.48658870357923084,0.48658870357923084,0.5208468136321389,85.0,85.0,2026-08-17 23:49:11,Kasemsarn Hotel Chanthaburi,8,1,2026-08-17 22:02:24,2026-08-21,30.4
21999,0.3927278923994335,0.4368039085768468,0.3927278923994335,0.509524467564371,489.0,207.0,2026-08-17 23:49:11,PhoomThai Garden Hotel,47,3,2026-08-17 22:48:21,2026-08-17,28.94
22025,0.37060441853776516,0.37060441853776516,0.37060441853776516,0.5008271278711487,154.0,154.0,2026-08-17 20:03:57,Siam Triangle Hotel,10,1,2026-08-17 19:23:15,2026-08-18,25.49
22104,0.42225681132299775,0.4886185697773428,0.42225681132299775,0.5116088149782375,413.0,300.0,2026-08-17 14:53:50,Phuketa Hotel,12,1,2026-08-17 13:52:19,2026-09-05,27.92
22216,0.3412661533924428,0.3438429375904559,0.3412661533924428,0.5091747950666509,175.0,97.0,2026-08-17 18:20:09,Arawana Regency South Pattaya,10,1,2026-08-17 18:20:09,2026-09-14,24.49
22229,0.369118740073409,0.39783299856690796,0.369118740073409,0.5043386851207463,1162.0,525.0,2026-08-17 23:49:11,Poonsook Resident Hotel Phitsanulok,57,5,2026-08-17 13:37:39,2026-08-18,28.58
22359,0.37460629980660254,0.4395884333614546,0.37460629980660254,0.5049809430078747,258.0,71.0,2026-08-17 23:49:11,Le Cassia Hotel,68,5,2026-08-17 17:36:48,2026-08-27,29.45
22440,0.37874003459264305,0.38255945266670666,0.37874003459264305,0.5208303605577492,80.0,32.0,2026-08-17 13:52:19,Synsiri 5 Nawamin 96,49,5,2026-08-17 12:22:25,2026-08-17,28.7
22463,0.3710708013522832,0.37660181783238633,0.3710708013522832,0.5049079701762585,228.0,149.0,2026-08-17 14:06:34,Mayflower Grande Hotel Phitsanulok,16,2,2026-08-17 13:07:27,2026-08-18,25.98
22714,0.36534633122865195,0.4422210729176696,0.36534633122865195,0.5084830594729836,1325.0,530.0,2026-08-17 23:33:38,BP Samila Beach Hotel And Resort,53,2,2026-08-17 12:22:25,2026-08-17,28.26
22858,0.3113600438525446,0.32924248946092105,0.3113600438525446,0.5185911829744997,12.0,4.0,2026-08-17 14:53:50,Initial HuaHin,9,0,,2026-09-02,23.4
22960,0.32497946480876205,0.32871345484241404,0.32497946480876205,0.5232650964381808,69.0,37.0,2026-08-17 21:48:04,Season Palace Hua Hin,47,3,2026-08-17 19:48:55,2026-08-17,26.47
23104,0.35890619764622944,0.42632751823671106,0.35890619764622944,0.509212799892058,574.0,117.0,2026-08-17 23:49:11,Magic House Hostel,66,3,2026-08-17 23:49:11,2026-08-18,28.8
23139,0.4078401622034935,0.4078401622034935,0.4078401622034935,0.5215980764227379,382.0,382.0,2026-08-17 23:18:04,The Palms Residence,8,3,2026-08-17 23:18:04,2026-08-24,27.28
23196,0.3729104663371782,0.3784435185951048,0.3729104663371782,0.5173053178738337,3619.0,653.0,2026-08-17 14:53:50,Mall Suites Hotel,36,0,,2026-09-05,27.82
23231,0.3732851784578985,0.37699168550786294,0.3732851784578985,0.5103948932955913,540.0,142.0,2026-08-17 23:49:11,The Greenery Hotel,43,0,,2026-09-04,27.92
23263,0.31467899944453753,0.3149339991864756,0.31467899944453753,0.5222986859891209,24.0,8.0,2026-08-17 13:37:39,Piman Garden Boutique Hotel,24,0,,2026-08-28,24.57
23278,0.35289277294566407,0.40852493561134384,0.35289277294566407,0.5090608780272582,295.0,136.0,2026-08-17 14:53:50,Dream D Residence Phetchaburi,37,1,2026-08-17 06:00:15,2026-08-17,26.68
23375,0.45244618684318744,0.48680026137527443,0.45244618684318744,0.5137930185744812,1363.0,323.0,2026-08-17 14:53:50,JL Bangkok Hotel,41,5,2026-08-17 13:22:31,2026-08-20,31.09
23425,0.330037181917857,0.33057851312010195,0.330037181917857,0.5332605329174311,11.0,8.0,2026-08-17 22:17:37,King One Suvarnabhumi Hotel,11,0,,2026-08-18,24.57
23548,0.41219146675421675,0.4785723327568017,0.41219146675421675,0.5085384461272752,678.0,307.0,2026-08-17 17:22:18,Blue Carina Inn Hotel,22,6,2026-08-17 17:22:18,2026-08-19,28.11
23736,0.3610608300076404,0.3870630765279066,0.3610608300076404,0.5486245952757677,17.0,8.0,2026-08-17 17:22:18,Sunday Platinum Suites,17,0,,2026-08-20,26.5
23769,0.33393232309836596,0.338030806529384,0.33393232309836596,0.5050851011633586,99.0,50.0,2026-08-17 14:53:50,The Color Living Hotel,4,0,,2026-09-03,23.72
23788,0.4088037835825651,0.457060666151505,0.4088037835825651,0.5095100215956935,4476.0,842.0,2026-08-17 18:07:58,Marsi Hotel,117,14,2026-08-17 18:07:58,2026-08-24,34.33
23807,0.4296646157697624,0.4296646157697624,0.4296646157697624,0.5138008623796506,167.0,167.0,2026-08-17 22:34:52,Siri Hotel Phuket,8,1,2026-08-17 20:48:25,2026-08-18,27.99
23839,0.37935865293837734,0.37935865293837734,0.37935865293837734,0.5271539032841522,6.0,6.0,2026-08-17 19:23:15,Phanomrungpuri Hotel Nangrong,6,0,,2026-08-17,26.1
23876,0.39340524479682787,0.39340524479682787,0.39340524479682787,0.513954461341508,304.0,304.0,2026-08-17 12:52:22,Pung Waan Resort Sai Yoke,8,0,,2026-08-26,26.55
23907,0.37683462719563154,0.3968992177240429,0.37683462719563154,0.5130015081670833,46.0,28.0,2026-08-17 22:48:21,Windsor Resort Hotel,11,1,2026-08-17 21:18:14,2026-08-28,26.04
23923,0.4138235119504328,0.4331948621921866,0.4138235119504328,0.520629792759765,4672.0,986.0,2026-08-17 23:49:11,HTel Resort,86,7,2026-08-17 19:33:58,2026-09-05,32.79
23924,0.34896431682079454,0.3506481509582739,0.34896431682079454,0.5057162705870666,1008.0,270.0,2026-08-17 23:49:11,Fishermen’s Harbour Urban Resort,12,0,,2026-09-03,24.91
23937,0.32627570197608263,0.39943920596712995,0.32627570197608263,0.5063841185552082,626.0,388.0,2026-08-17 20:48:25,Brique Hotel Chiangmai,44,1,2026-08-17 20:48:25,2026-08-17,26.03
23982,0.368760582409791,0.3742062810496636,0.368760582409791,0.5103641845310933,1644.0,1205.0,2026-08-17 18:07:58,The Grass Serviced Suites Pattaya by At Mind,22,2,2026-08-17 06:29:38,2026-09-07,26.48
25115,,,,,0.0,0.0,2026-08-17 13:37:39,BaanKhun Chiangmai Hotel,0,0,,2026-08-17,0.0
25124,0.3568760639415588,0.3685625897546426,0.3568760639415588,0.510961452827807,338.0,55.0,2026-08-17 20:19:27,Phanthong Hotel,71,0,,2026-08-27,29.05
25139,0.44327544548701603,0.44327544548701603,0.44327544548701603,0.514547434434186,212.0,212.0,2026-08-17 17:36:48,Nanaburi Hotel,10,1,2026-08-17 07:59:27,2026-08-18,28.68
25140,0.3471917065721312,0.3471917065721312,0.3471917065721312,0.5118001747320918,71.0,71.0,2026-08-17 14:53:50,Amorn Sukhothai Hotel,16,0,,2026-08-17,25.15
25146,0.3572300408642366,0.3572300408642366,0.3572300408642366,0.5043006154679021,17.0,17.0,2026-08-17 17:22:18,Amonruk Hotel Phrae 2,1,0,,2026-08-18,24.44
25149,0.2744264940219748,0.2744264940219748,0.2744264940219748,0.506675611708559,8.0,8.0,2026-08-17 14:06:34,Fortune View Kong Nakhon Phanom,8,0,,2026-09-07,21.62
25157,0.3658567140705971,0.3685075975887694,0.3658567140705971,0.5131851437354331,276.0,85.0,2026-08-17 18:07:58,River Resort & Spa,14,0,,2026-08-19,25.81
25160,0.42449647103780846,0.4326562174050757,0.42449647103780846,0.5115574870856471,1768.0,379.0,2026-08-17 22:48:21,MT Place,55,10,2026-08-17 21:03:00,2026-08-18,30.85
43559,0.34641971106196995,0.3522842587446029,0.34641971106196995,0.5265706867093323,572.0,77.0,2026-08-17 19:48:55,C Tower Hotel,119,0,,2026-08-17,32.03
43577,0.43761593400701854,0.4632118411386815,0.43761593400701854,0.5146540789727124,4601.0,1047.0,2026-08-17 17:22:18,Nim See Seng Hotel,113,17,2026-08-17 11:06:49,2026-08-18,35.34
43588,0.36464847688040797,0.36464847688040797,0.36464847688040797,0.4979652144561291,111.0,111.0,2026-08-17 21:03:00,TM Land Hotel,8,2,2026-08-17 20:48:25,2026-08-17,25.06
43599,0.5072339690939764,0.5656522857539958,0.5072339690939764,0.5396019717206766,806.0,235.0,2026-08-17 14:53:50,Brown House Hotel Udonthani,29,4,2026-08-17 13:22:31,2026-08-30,32.99
43602,0.41033614486625725,0.41033614486625725,0.41033614486625725,0.5185473918070072,106.0,106.0,2026-08-17 10:35:27,Yala Rama Hotel,9,2,2026-08-17 10:35:27,2026-08-21,27.37
43603,0.37627526224418967,0.4516169706553313,0.37627526224418967,0.5099879948477208,1561.0,521.0,2026-08-17 22:34:52,V-Verve Service Apartment,224,19,2026-08-17 21:03:00,2026-08-17,39.67
43605,0.4036441713700099,0.45506777131558906,0.4036441713700099,0.5171805453478272,291.0,93.0,2026-08-17 20:19:27,Soi 4 Service Residence,62,10,2026-08-17 20:19:27,2026-08-17,30.47
43606,0.2913118178751319,0.3067578285694903,0.2913118178751319,0.5073654666622817,97.0,24.0,2026-08-17 19:48:55,Sirapa Resident,36,1,2026-08-17 18:36:16,2026-08-22,24.11
43609,0.3634388040601044,0.37726606697394544,0.3634388040601044,0.5197985104367455,36.0,24.0,2026-08-17 20:48:25,Bright Hotel,21,1,2026-08-17 19:48:55,2026-08-17,26.28
43611,0.3086798679596328,0.32598885096727853,0.3086798679596328,0.5109967103706845,48.0,32.0,2026-08-17 23:49:11,Grand Southern Hotel Thungsong,25,0,,2026-08-20,24.17
43623,0.29762448319792334,0.3463292783422693,0.29762448319792334,0.5058434329634323,111.0,93.0,2026-08-17 18:36:16,Pruksa Thara Park & Resort Hotel,34,0,,2026-08-19,24.2
43625,0.379890008502078,0.4318209490322069,0.379890008502078,0.5117564924342153,590.0,81.0,2026-08-17 23:49:11,P.N. Gold Resort,105,5,2026-08-17 23:03:15,2026-08-27,32.18
43629,0.3980317834934002,0.401829351510514,0.3980317834934002,0.5149543325804429,200.0,120.0,2026-08-17 23:49:11,The Rubber Phuket Hotel,6,0,,2026-08-19,26.62
43630,0.4185222861084287,0.4205491437993755,0.4185222861084287,0.51028082681053,248.0,195.0,2026-08-17 20:03:57,Tanisa Resort,16,3,2026-08-17 20:03:57,2026-08-17,27.99
43634,0.4198131214739667,0.4198131214739667,0.4198131214739667,0.5108692700635191,150.0,150.0,2026-08-17 23:49:11,Sawairiang Place Apartment,10,2,2026-08-17 23:33:38,2026-08-22,27.66
43637,0.3446927519403416,0.35127438625065266,0.3446927519403416,0.5056063045189287,26.0,18.0,2026-08-17 19:23:15,Kanok Udom Place 3,22,0,,2026-08-17,25.31
43642,0.30998296610647136,0.30998296610647136,0.30998296610647136,0.508372928046854,11.0,11.0,2026-08-17 20:19:27,Grand Charoonrat Hotel,6,1,2026-08-17 20:19:27,2026-08-17,22.95
43644,0.3203250280355454,0.3507284882535231,0.3203250280355454,0.5080189744321092,39.0,16.0,2026-08-17 18:07:58,The Scene Suphanburi,23,0,,2026-08-20,24.45
43648,0.43317546115900385,0.5245375617571864,0.43317546115900385,0.5147404345862568,1747.0,714.0,2026-08-17 23:49:11,Triple B Boutique Residence,70,5,2026-08-17 22:48:21,2026-08-18,32.22
43649,0.40525070130658697,0.43838405705955114,0.40525070130658697,0.5079525187391104,730.0,290.0,2026-08-17 18:36:16,Karnmanee Place Hotel,19,2,2026-08-17 17:22:18,2026-08-20,27.63
43651,0.42494667145630477,0.42494667145630477,0.42494667145630477,0.5105999362317951,62.0,62.0,2026-08-17 18:36:16,PC Grand Palace Hotel,6,1,2026-08-17 17:22:18,2026-08-17,27.6
43652,0.28619457497660283,0.2905720713326217,0.28619457497660283,0.5065806139706123,24.0,8.0,2026-08-17 23:33:38,Sirichai Living,24,0,,2026-08-24,23.11
43657,0.41782805363872716,0.4328992527806061,0.41782805363872716,0.5078117048754249,766.0,314.0,2026-08-17 23:33:38,Saraburi Garden Resort,49,8,2026-08-17 20:03:57,2026-08-17,30.05
43659,0.37942827148891617,0.37942827148891617,0.37942827148891617,0.5143509985372423,170.0,170.0,2026-08-17 11:06:49,Cbd Hotel Suratthani,8,0,,2026-08-24,25.99
43661,0.3049627042206033,0.3049627042206033,0.3049627042206033,0.5100563225967709,23.0,23.0,2026-08-17 18:36:16,Chada View Kalasin,6,0,,2026-09-01,22.78
43663,0.35784174984647144,0.36940913305615464,0.35784174984647144,0.5113198212896665,309.0,124.0,2026-08-17 18:36:16,The Capital Hotel,28,0,,2026-08-18,26.35
43668,0.4092012332813405,0.4327672292441961,0.4092012332813405,0.5096946715616599,3258.0,874.0,2026-08-17 14:53:50,Elite Residence Phitsanulok,103,9,2026-08-17 14:06:34,2026-08-18,33.37
43669,0.2644602997838331,0.2644602997838331,0.2644602997838331,0.5023096379009533,6.0,6.0,2026-08-17 20:34:23,New Dhara Place Lomsak,6,1,2026-08-17 19:33:58,2026-08-17,21.01
43674,0.43013167826502247,0.4880808172470678,0.43013167826502247,0.5121027083733353,1108.0,385.0,2026-08-17 12:52:22,The Grace Residence Surin,25,2,2026-08-17 11:06:49,2026-08-20,29.12
43675,0.3875751367656904,0.44715957026106556,0.3875751367656904,0.5098768440415729,293.0,97.0,2026-08-17 14:53:50,OMG Hotel Khonkean,24,1,2026-08-17 13:52:19,2026-08-24,27.25
43684,0.39120164463590257,0.4081511636907774,0.39120164463590257,0.5120776166281864,393.0,142.0,2026-08-17 23:49:11,Metro Hotel & Spa,25,4,2026-08-17 23:49:11,2026-08-17,27.51
43726,0.43174063604163915,0.4438584005324148,0.43174063604163915,0.5156669391786036,12052.0,4056.0,2026-08-17 23:49:11,The Narathiwas Hotel & Residence Sathorn Bangkok,53,2,2026-08-17 01:30:11,2026-08-28,31.82
43826,0.3632107908443397,0.38609396889951486,0.3632107908443397,0.5165617540484547,1161.0,193.0,2026-08-17 19:48:55,Srilamduan Hotel Srisaket,104,0,,2026-08-25,31.59
43827,0.40224062743542655,0.47186905204274476,0.40224062743542655,0.5115872840463401,1272.0,354.0,2026-08-17 23:49:11,Buri Sriphu Hotel,96,11,2026-08-17 23:03:15,2026-08-29,32.54
43829,0.4177141138802778,0.4559721131035423,0.4177141138802778,0.5157095222941024,646.0,278.0,2026-08-17 23:33:38,Easy Hotel 1 Lamphun,32,4,2026-08-17 23:33:38,2026-08-18,29.11
43830,0.3444478892322569,0.3651053970311326,0.3444478892322569,0.5129839465398665,227.0,95.0,2026-08-17 21:32:42,Hobby Hotel Uttaradit,51,0,,2026-08-18,27.31
43831,0.3666080230722191,0.3666080230722191,0.3666080230722191,0.5078222835447321,88.0,88.0,2026-08-17 17:22:18,Smile Resort Thungsong,9,0,,2026-08-17,25.4
43834,0.3461783089503385,0.37559211395463044,0.3461783089503385,0.509547900241063,193.0,55.0,2026-08-17 14:53:50,Peamsuk Sweet Prachinburi,30,0,,2026-08-18,25.97
43837,0.3981814227183879,0.43790720577154635,0.3981814227183879,0.5399881592838446,268.0,86.0,2026-08-17 21:48:04,Boonjumnong Modern Apartment,51,0,,2026-08-19,30.0
43842,0.35366150036681326,0.38538856440782204,0.35366150036681326,0.524525358936369,362.0,115.0,2026-08-17 22:34:52,Rattana View Phitsanulok,131,10,2026-08-17 21:03:00,2026-08-17,33.03
43843,0.3541195183743333,0.3541195183743333,0.3541195183743333,0.5117301080008463,66.0,66.0,2026-08-17 23:18:04,At Ayutthaya Hotel,8,0,,2026-08-17,24.92
43845,0.37349057350476833,0.4095519200123715,0.37349057350476833,0.5103447648042615,634.0,201.0,2026-08-17 22:34:52,Grand Vissanu Hotel,31,1,2026-08-17 14:53:50,2026-08-22,27.17
43846,0.27778893539375366,0.29085443186825605,0.27778893539375366,0.5067996125347062,34.0,26.0,2026-08-17 23:18:04,Pramsuk Hotel Kabinburi,22,0,,2026-08-17,22.66
43849,0.4674152738595933,0.4869534841463651,0.4674152738595933,0.5164725105327337,1459.0,351.0,2026-08-17 17:53:13,Rattana Park Hotel,89,13,2026-08-17 13:22:31,2026-08-17,34.82
43850,0.40533633576815586,0.4800440790703235,0.40533633576815586,0.510941093012221,2753.0,649.0,2026-08-17 23:49:11,Ratchaphruek Pavilion,229,17,2026-08-17 23:49:11,2026-08-22,41.26
43851,0.34754058840969154,0.3867257399364931,0.34754058840969154,0.5171181041252102,151.0,61.0,2026-08-17 23:49:11,Prime Time Hotel Bang Saen,87,4,2026-08-17 12:22:25,2026-08-23,29.81
